date,city,name,country,admin1,latitude,longitude,timezone,weather_code,temp_mean_c,apparent_temp_mean_c,rain_sum_mm,precipitation_hours,snowfall_sum_cm,daylight_duration_s,sunshine_duration_s,wind_gusts_max_kmh,wind_speed_mean_kmh,wind_gusts_mean_kmh,dewpoint_mean_c,cloud_cover_mean_pct
2012-10-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,26.614502,29.82123,0.0,0.0,0.0,42671.934,39701.38,17.64,7.102563,12.765001,20.237417,4.2916665
2012-10-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,26.804085,29.983576,0.0,0.0,0.0,42571.63,39736.035,20.880001,6.8974395,12.839999,20.349916,25.083334
2012-10-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.3145,28.594223,0.0,0.0,0.0,42470.984,39600.0,23.759998,9.177534,15.63,18.9895,0.20833333
2012-10-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.318666,28.16136,0.0,0.0,0.0,42370.07,39600.0,25.919998,8.56859,15.269999,17.83325,0.125
2012-10-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.243668,27.721945,0.0,0.0,0.0,42268.945,39600.0,23.039999,7.710403,13.499997,16.658249,0.0
2012-10-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.722834,26.989752,0.0,0.0,0.0,42167.695,39600.0,25.199999,8.809707,15.179999,16.616583,2.7083333
2012-10-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.2395,26.21829,0.0,0.0,0.0,42066.395,39600.0,23.759998,8.888533,15.615,15.908252,0.33333334
2012-10-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.212418,26.370728,0.0,0.0,0.0,41965.094,39600.0,24.84,7.8905215,14.415001,16.004084,0.20833333
2012-10-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.043665,26.610085,0.0,0.0,0.0,41863.89,39600.0,18.0,6.6372614,12.284999,16.549915,2.0833333
2012-10-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.056168,26.016647,0.0,0.0,0.0,41762.848,39600.0,24.119999,7.993364,14.534999,15.518664,0.9166667
2012-10-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,25.137415,25.982,0.0,0.0,0.0,41662.043,39600.0,18.359999,7.2676654,13.889999,14.993668,3.5833333
2012-10-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,25.94992,27.624641,0.0,0.0,0.0,41561.543,39600.0,14.4,5.64122,10.094999,16.462418,6.5416665
2012-10-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,26.152002,26.899618,0.0,0.0,0.0,41461.43,39600.0,27.0,7.5913286,13.184998,14.872832,5.0
2012-10-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,25.08325,25.828619,0.0,0.0,0.0,41361.785,39600.0,38.16,6.8042455,15.84,14.4853325,12.291667
2012-10-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,24.447832,25.456747,0.0,0.0,0.0,41262.676,39600.0,21.599998,6.903972,13.815,15.362418,13.125
2012-10-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,24.320747,25.711885,0.6,1.0,0.0,41164.184,37265.156,21.599998,5.7907515,12.509998,16.047832,21.166666
2012-10-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,24.389498,25.51474,0.0,0.0,0.0,41066.4,39600.0,20.880001,7.109584,13.514998,15.747833,6.4583335
2012-10-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,24.104086,24.89771,0.0,0.0,0.0,40969.38,39600.0,19.08,7.259136,12.824999,14.897832,3.375
2012-10-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,24.141584,25.338297,0.0,0.0,0.0,40873.234,39600.0,17.28,5.8292255,11.760001,15.608249,17.833334
2012-10-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,24.114502,24.827475,0.0,0.0,0.0,40778.03,39600.0,26.64,7.973088,14.984996,15.179084,18.041666
2012-10-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,23.447832,23.675367,0.0,0.0,0.0,40683.81,39594.62,25.56,7.7582965,16.125,13.664502,14.291667
2012-10-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,23.18325,23.648344,3.9,6.0,0.0,40589.85,39554.992,28.44,7.179238,15.765001,14.147834,22.666666
2012-10-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,20.90825,21.371962,0.4,1.0,0.0,40495.92,39514.84,25.919998,7.666349,16.005,14.331166,7.6666665
2012-10-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.599916,20.407118,0.0,0.0,0.0,40402.113,39474.18,29.88,9.19854,16.499996,13.0999155,0.0
2012-10-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.88325,20.743017,0.0,0.0,0.0,40308.5,39433.023,17.28,6.8922486,12.555,12.126999,0.0
2012-10-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.914497,20.82059,0.0,0.0,0.0,40215.176,39391.402,19.44,7.1784563,13.199997,12.460332,0.0
2012-10-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.272835,21.410217,0.0,0.0,0.0,40122.223,39349.33,19.08,7.290957,13.155003,13.229083,0.0
2012-10-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.804085,22.068857,0.0,0.0,0.0,40029.734,39306.82,25.919998,8.872158,15.929998,14.302001,0.0
2012-10-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,22.291586,23.109938,0.0,0.0,0.0,39937.797,39263.914,28.08,8.382618,15.239999,15.591583,0.0
2012-10-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,22.256166,22.990906,0.0,0.0,0.0,39846.496,39220.605,20.519999,7.710278,12.629999,15.068667,0.20833333
2012-10-31,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,22.029081,22.801523,0.0,0.0,0.0,39755.93,39176.94,17.64,6.714651,12.3,14.791583,4.6666665
2012-11-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,21.608253,22.293627,0.0,0.0,0.0,39666.195,39132.93,19.08,5.7984967,11.684999,14.206168,13.083333
2012-11-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.501999,21.994226,0.0,0.0,0.0,39577.383,39088.598,18.359999,5.5318174,11.475,13.551999,0.041666668
2012-11-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.599916,22.320938,0.0,0.0,0.0,39489.586,39010.13,16.56,4.7701387,9.57,13.924916,2.0833333
2012-11-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.443666,22.272028,0.0,0.0,0.0,39402.914,38922.895,16.56,4.67642,9.554999,14.247834,3.4166667
2012-11-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.233248,21.658403,0.0,0.0,0.0,39317.46,38836.875,19.08,6.3332586,12.345,13.802001,1.625
2012-11-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,21.470749,21.39622,0.0,0.0,0.0,39233.324,38752.188,21.96,7.2239447,13.41,12.783252,7.0416665
2012-11-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.751999,20.256998,0.0,0.0,0.0,39150.613,38668.938,26.64,8.92237,15.780001,12.208251,0.0
2012-11-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.706167,20.23829,0.0,0.0,0.0,39069.434,38587.234,22.319998,8.10435,14.594996,11.939502,0.0
2012-11-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,20.727,20.812328,0.0,0.0,0.0,38989.887,38507.17,21.24,7.323019,12.839999,13.5374155,16.166666
2012-11-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,20.397835,20.33718,0.3,1.0,0.0,38912.043,36876.53,20.880001,7.358528,13.379998,12.899915,9.291667
2012-11-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.518663,21.019724,0.0,0.0,0.0,38835.176,38351.43,18.0,6.3314157,11.234999,14.0686655,2.8333333
2012-11-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.135336,20.42672,0.0,0.0,0.0,38759.062,38274.79,17.28,6.03665,11.49,13.356167,1.0833334
2012-11-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.52075,18.969545,0.0,0.0,0.0,38683.79,38198.973,28.44,9.262418,17.025,12.272832,0.25
2012-11-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.381163,19.227554,0.0,0.0,0.0,38609.445,38124.074,23.759998,7.7811055,14.595002,12.8186655,0.083333336
2012-11-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,19.224916,19.504301,0.0,0.0,0.0,38536.12,38019.074,14.4,5.6747622,10.9800005,13.189499,1.7916666
2012-11-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,18.785332,18.249382,0.0,0.0,0.0,38463.91,37977.395,21.599998,7.640704,14.130001,11.537417,1.0833334
2012-11-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.052,18.400768,0.0,0.0,0.0,38392.902,37748.766,25.56,8.688849,16.455,11.73325,0.0
2012-11-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.633253,18.481522,0.0,0.0,0.0,38323.188,37758.25,27.72,9.170452,18.014997,10.258249,0.0
2012-11-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,18.477,16.85228,0.0,0.0,0.0,38254.867,37482.324,30.960001,9.741918,18.000002,8.862416,7.375
2012-11-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,17.260332,15.717845,0.0,0.0,0.0,38188.043,37206.86,21.24,7.1785526,13.364999,7.8353314,17.583334
2012-11-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,17.022831,15.284003,0.0,0.0,0.0,38122.8,36931.805,24.84,8.890095,15.104998,8.0582485,40.958332
2012-11-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,17.018667,15.702233,0.0,0.0,0.0,38059.25,36945.367,19.44,6.673212,12.779998,8.387416,11.0
2012-11-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,18.320747,17.54891,0.0,0.0,0.0,37997.484,36671.586,19.44,5.323708,11.024999,9.714499,1.7083334
2012-11-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,17.927,16.356955,0.0,0.0,0.0,37937.6,36687.33,29.519999,8.881809,16.2,8.672833,3.9166667
2012-11-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.854082,15.072856,0.0,0.0,0.0,37879.71,36020.66,27.359999,8.498905,16.394999,7.6436667,15.375
2012-11-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,16.58325,14.349617,0.0,0.0,0.0,37823.91,36432.62,26.64,9.372318,18.03,6.266584,1.1666666
2012-11-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,16.406166,14.44893,0.0,0.0,0.0,37770.3,36451.71,24.119999,8.10439,15.180003,6.6665835,11.625
2012-11-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,18.331167,17.348053,1.3000001,4.0,0.0,37718.992,33786.336,19.44,6.056892,12.209999,9.377,22.125
2012-11-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.085333,15.07894,0.0,0.0,0.0,37670.094,35911.105,26.64,8.999334,16.17,10.7353325,18.625
2012-11-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,15.083252,12.914676,0.0,0.0,0.0,37623.664,36224.61,25.919998,10.400699,19.545,7.1790833,0.0
2012-12-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.316585,12.351761,0.0,0.0,0.0,37579.215,35664.914,16.56,7.0105996,12.884999,5.941583,20.416666
2012-12-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,14.389501,12.26601,0.0,0.0,0.0,37536.582,35982.543,25.919998,8.540507,16.05,6.2269998,2.5416667
2012-12-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.9395,12.635324,0.0,0.0,0.0,37495.81,35717.613,31.319998,10.849532,20.474998,6.9415836,25.458334
2012-12-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.747833,13.154988,0.0,0.0,0.0,37456.945,35059.68,32.399998,11.652213,21.24,6.3561673,82.25
2012-12-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.302002,13.40374,0.0,0.0,0.0,37420.047,35777.336,33.839996,12.739557,23.279999,5.568667,8.0
2012-12-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.835337,13.70103,0.0,0.0,0.0,37385.164,28870.28,34.92,13.800358,25.035,5.4144998,69.125
2012-12-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,17.106167,14.873352,0.0,0.0,0.0,37352.34,35549.625,28.44,10.79133,20.189999,7.2269993,15.083333
2012-12-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,17.068668,15.7416525,0.0,0.0,0.0,37321.63,35584.348,19.8,7.266847,13.289999,8.770749,0.0
2012-12-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,17.733248,16.970757,0.0,0.0,0.0,37293.08,35424.484,18.72,6.235435,10.08,10.297833,3.4583333
2012-12-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,15.916585,15.572403,2.1,7.0,0.0,37266.742,34066.098,23.039999,6.317181,13.1849985,11.824916,47.791668
2012-12-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.208252,14.636491,0.0,0.0,0.0,37242.664,28800.0,15.84,4.71926,10.065001,10.179083,68.708336
2012-12-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,16.837414,15.020612,0.7,3.0,0.0,37220.895,35475.08,28.08,10.557601,18.63,8.781167,38.708332
2012-12-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,16.397833,14.472198,11.299999,10.0,0.0,37201.48,35494.664,44.28,14.266877,30.27,10.443667,38.166668
2012-12-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.322834,15.756444,0.0,0.0,0.0,37184.465,35515.5,18.359999,5.9200926,12.84,10.8499155,53.083332
2012-12-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,16.4895,16.346853,0.0,0.0,0.0,37169.9,28337.535,18.72,6.6722975,12.825001,12.627,49.125
2012-12-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.370748,13.041251,0.0,0.0,0.0,37157.82,35560.703,41.039997,15.895196,28.605,9.762417,48.208332
2012-12-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,15.8603325,12.710561,0.0,0.0,0.0,37148.29,35584.94,38.88,16.642372,29.460003,7.05825,13.666667
2012-12-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,15.049918,11.455566,0.0,0.0,0.0,37141.332,35610.19,44.28,18.700394,33.435005,6.3665833,6.0
2012-12-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.189499,10.469332,0.0,0.0,0.0,37136.992,35636.387,38.88,16.457443,29.804998,4.3978333,45.0
2012-12-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,13.152001,10.752082,0.0,0.0,0.0,37135.324,35663.6,27.359999,10.08822,18.855001,6.0499167,3.5416667
2012-12-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.054084,10.885628,0.0,0.0,0.0,37136.297,35692.59,30.599998,10.45878,18.374998,7.272833,0.0
2012-12-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.547835,11.21439,0.0,0.0,0.0,37139.863,35723.387,17.64,6.0945206,11.909999,8.03325,8.625
2012-12-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.993667,11.772191,0.0,0.0,0.0,37146.0,35755.895,19.44,7.0459833,12.404999,9.041582,15.375
2012-12-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,12.662417,11.1173315,0.0,0.0,0.0,37154.67,35790.0,22.319998,8.058952,15.120001,8.393666,1.375
2012-12-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.1707535,10.983872,0.0,0.0,0.0,37165.848,35825.61,21.96,6.938978,13.379999,9.237417,41.791668
2012-12-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,11.877002,10.938672,0.0,0.0,0.0,37179.477,26511.291,15.119999,4.9348884,10.664999,9.060332,58.5
2012-12-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,12.806168,10.702971,0.0,0.0,0.0,37195.535,35900.9,31.319998,11.227299,20.16,8.0478325,4.1666665
2012-12-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,13.922833,12.792965,0.0,0.0,0.0,37213.98,35940.367,21.24,6.5696697,13.875,9.154083,17.166666
2012-12-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.020749,10.214274,0.0,0.0,0.0,37234.777,35980.914,23.039999,8.92556,17.310003,8.035333,16.208334
2012-12-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,10.002,7.6439853,0.0,0.0,0.0,37257.883,36000.0,26.28,8.742266,16.890001,5.349917,0.20833333
2012-12-31,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,9.591583,7.8284793,0.0,0.0,0.0,37283.254,35515.6,18.0,6.297014,11.864998,6.5769997,53.5
2013-01-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,8.241583,6.1395125,0.0,0.0,0.0,37310.86,22313.453,21.599998,7.6119766,15.029999,5.9832497,40.666668
2013-01-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,8.762415,6.3129525,0.0,0.0,0.0,37340.652,36000.0,23.4,8.827726,16.710001,4.972834,66.416664
2013-01-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,8.199916,5.7148023,0.0,0.0,0.0,37372.586,36000.0,21.599998,8.074936,15.150001,4.3457503,50.5
2013-01-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,7.299916,4.7826223,0.0,0.0,0.0,37406.633,36000.0,23.039999,8.467435,15.779998,4.6395,39.791668
2013-01-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,7.818666,5.221481,0.0,0.0,0.0,37442.74,36000.0,24.48,8.032898,15.824999,3.5978336,38.666668
2013-01-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,8.83325,5.6208873,0.0,0.0,0.0,37480.863,36000.0,37.079998,12.962874,24.18,4.1582494,25.416666
2013-01-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,9.749916,5.971714,0.0,0.0,0.0,37520.97,36000.0,42.12,16.128586,29.010002,3.6520002,0.0
2013-01-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.543667,8.217555,0.0,0.0,0.0,37563.0,36000.0,36.0,14.402141,25.619999,4.6665826,1.125
2013-01-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.999919,9.286569,0.0,0.0,0.0,37606.957,36000.0,44.28,17.941336,32.325,5.191584,12.625
2013-01-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,14.114501,10.732512,0.0,0.0,0.0,37653.297,36000.0,39.96,16.000086,28.694998,5.4082494,0.0
2013-01-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,15.233249,14.146884,0.0,0.0,0.0,37702.14,36000.0,19.44,7.2382913,14.865,9.558249,6.2083335
2013-01-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,16.127,15.774365,0.0,0.0,0.0,37753.375,36000.0,18.0,6.715846,14.474997,11.716582,4.0416665
2013-01-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.083251,14.14014,0.0,0.0,0.0,37806.906,36000.0,22.68,8.400631,14.774999,10.69575,19.291666
2013-01-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,13.910335,12.630287,0.0,0.0,0.0,37862.63,36000.0,21.24,7.645699,13.485001,9.031167,3.2916667
2013-01-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,16.18117,15.468595,0.0,0.0,0.0,37920.445,36000.0,20.880001,7.3914557,14.309998,10.906166,15.166667
2013-01-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,16.774918,16.820751,18.8,17.0,0.0,37980.25,34666.844,36.36,8.227777,23.714998,13.806167,71.0
2013-01-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,14.331169,13.451701,35.9,14.0,0.0,38041.953,16107.385,43.92,11.700107,31.635,12.531166,68.5
2013-01-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,11.231167,9.306304,0.0,0.0,0.0,38105.45,32373.607,29.519999,9.866474,17.294998,7.841583,40.791668
2013-01-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.07075,8.570769,0.0,0.0,0.0,38170.645,36000.0,34.2,12.513022,22.574997,6.970751,2.25
2013-01-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,11.024918,8.611584,0.0,0.0,0.0,38237.445,36000.0,28.08,10.555517,19.77,6.024917,34.833332
2013-01-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,10.972835,9.082463,0.0,0.0,0.0,38305.754,36000.0,18.72,7.518199,14.220001,6.3145003,0.41666666
2013-01-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.34575,9.773532,0.0,0.0,0.0,38375.473,36000.0,18.72,6.744333,13.274997,7.204083,1.7083334
2013-01-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.537417,9.638177,0.0,0.0,0.0,38446.52,36000.0,24.119999,8.499042,16.5,6.9374166,0.0
2013-01-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.827,9.69608,0.0,0.0,0.0,38518.79,36000.0,28.08,9.87356,18.359999,6.7936664,0.0
2013-01-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.904082,9.599961,0.0,0.0,0.0,38592.2,36000.0,31.319998,10.422754,19.619997,6.3853335,0.0
2013-01-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.314502,10.160266,0.0,0.0,0.0,38666.664,36000.0,29.16,9.90057,18.465,6.670749,47.375
2013-01-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.9145,11.4834175,0.0,0.0,0.0,38742.09,33258.215,19.08,6.8191223,12.195,8.056166,64.416664
2013-01-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,13.499917,11.95016,0.0,0.0,0.0,38818.395,36131.645,29.519999,9.893953,17.174997,9.0790825,22.708334
2013-01-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,13.222835,12.109222,0.0,0.0,0.0,38895.527,30356.045,13.679999,6.5915027,11.099998,9.187417,50.0
2013-01-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.88325,11.794872,0.0,0.0,0.0,38974.234,25856.166,20.16,7.2309213,13.289999,9.6728325,83.541664
