date,city,name,country,admin1,latitude,longitude,timezone,weather_code,temp_mean_c,apparent_temp_mean_c,rain_sum_mm,precipitation_hours,showers_sum_mm,snowfall_sum_cm,daylight_duration_s,sunshine_duration_s,wind_gusts_max_kmh,wind_speed_mean_kmh,wind_gusts_mean_kmh,dewpoint_mean_c,cloud_cover_mean_pct
2007-12-22,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-8.4,-12.486083,0.0,0.0,0.0,0.0,33297.254,32333.418,19.08,5.181091,14.1,-11.116666,71.166664
2007-12-23,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-4.364583,-8.223779,0.0,1.0,0.0,0.35,33300.42,19204.088,18.0,5.966922,14.654998,-7.15625,79.375
2007-12-24,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-0.9812501,-4.9925947,1.7,9.0,0.0,2.52,33307.645,22378.59,44.639996,9.751444,30.419998,-3.5791664,81.0
2007-12-25,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-6.3124995,-10.482772,0.0,4.0,0.0,0.77,33318.953,32400.0,32.039997,7.442476,21.599998,-8.079167,41.25
2007-12-26,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-8.864583,-13.096103,0.0,4.0,0.0,0.48999998,33334.37,14106.085,28.08,5.961193,17.294996,-11.789582,90.833336
2007-12-27,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-8.820833,-12.933029,0.0,3.0,0.0,0.84,33353.914,28800.0,24.48,5.4744344,16.335,-10.818748,69.25
2007-12-28,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-10.402083,-15.339157,0.0,7.0,0.0,0.97999996,33377.703,8816.619,31.68,10.00138,27.104996,-13.600002,84.958336
2007-12-29,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-5.5749993,-10.1248455,0.0,8.0,0.0,1.3300002,33405.938,10765.846,33.48,9.784213,27.719997,-8.625,83.916664
2007-12-30,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-2.9145832,-7.330278,0.0,14.0,0.0,6.7900004,33438.516,30622.91,42.48,10.315162,34.425003,-6.3020835,62.125
2007-12-31,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,1.0,-6.622917,-10.687225,0.0,0.0,0.0,0.0,33475.344,32400.0,38.519997,5.220312,17.609999,-10.697915,16.083334
2008-01-01,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-12.172916,-16.850399,0.0,0.0,0.0,0.0,33516.32,32400.0,21.24,6.2645745,15.449997,-18.893751,41.791668
2008-01-02,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-9.718749,-14.230645,0.0,0.0,0.0,0.0,33561.332,32365.512,24.119999,6.278451,18.644999,-15.489585,75.833336
2008-01-03,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-5.69375,-10.718251,0.0,0.0,0.0,0.0,33610.27,32038.818,37.079998,11.215895,30.855,-12.262501,77.958336
2008-01-04,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,1.5020832,-3.5579937,0.2,1.0,0.0,0.0,33663.03,23614.945,68.76,15.794417,49.335,-5.0395827,79.583336
2008-01-05,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,2.679166,-0.78911036,8.500001,14.0,0.0,2.45,33719.504,20267.715,88.92,8.65044,42.50999,-0.78125006,72.208336
2008-01-06,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-2.020833,-5.8290915,0.30000004,14.0,0.0,5.53,33779.58,10671.507,44.28,7.613085,29.685,-4.44375,83.041664
2008-01-07,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-5.910417,-9.993177,0.0,3.0,0.0,0.42000002,33843.15,32400.0,21.24,5.8752403,16.439997,-9.883333,49.875
2008-01-08,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-4.8937497,-9.49413,0.0,6.0,0.0,1.05,33910.098,9204.212,38.88,10.079535,27.989998,-8.752084,82.708336
2008-01-09,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-2.25625,-5.9049907,0.0,18.0,0.0,7.5600004,33980.32,24641.055,36.719997,6.4255304,26.474998,-4.4458337,73.166664
2008-01-10,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-5.1499996,-9.66756,0.099999994,3.0,0.0,0.49,34053.703,18854.176,29.16,9.633153,24.449997,-8.520833,85.875
2008-01-11,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-1.7000002,-5.4950013,1.1,15.0,0.0,3.22,34130.133,31024.172,51.839996,6.831362,24.645004,-5.2479167,49.541668
2008-01-12,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-2.435417,-6.4849763,0.0,0.0,0.0,0.0,34209.51,32400.0,23.759998,8.269029,18.885002,-5.5708337,44.458332
2008-01-13,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-1.4000001,-4.6920953,0.0,12.0,0.0,2.8000002,34291.72,27732.104,22.319998,4.903136,15.104998,-3.2999992,76.916664
2008-01-14,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-4.627084,-8.446882,0.0,0.0,0.0,0.0,34376.645,32537.428,22.319998,5.286376,13.484999,-7.6770835,71.666664
2008-01-15,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-5.3854175,-10.240954,0.0,1.0,0.0,0.14,34464.195,30237.734,47.519997,10.714707,31.904997,-10.564583,47.791668
2008-01-16,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-9.683333,-13.819466,0.0,0.0,0.0,0.0,34554.246,32815.75,25.56,4.5207205,14.625,-13.229165,32.75
2008-01-17,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-10.677082,-15.07608,0.0,0.0,0.0,0.0,34647.133,32434.285,16.199999,5.1067214,12.765001,-16.422916,75.5
2008-01-18,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-8.312499,-12.378635,0.0,0.0,0.0,0.14,34743.75,28354.67,15.84,4.7059107,12.239999,-11.912499,72.291664
2008-01-19,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-8.052082,-12.839269,0.0,0.0,0.0,0.0,34843.97,32400.0,28.8,9.520704,23.909998,-12.177083,44.416668
2008-01-20,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-3.1395836,-7.5122504,0.0,0.0,0.0,0.07,34947.59,30510.66,32.760002,7.80325,24.449999,-9.849999,87.875
2008-01-21,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-3.7625,-7.401512,0.0,16.0,0.0,4.2700005,35054.44,20199.215,18.72,5.481302,15.509998,-5.545833,93.208336
2008-01-22,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-8.770832,-12.499852,0.0,0.0,0.0,0.0,35164.33,33278.33,11.5199995,2.9086065,8.445001,-10.739583,61.708332
2008-01-23,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-11.660415,-15.821124,0.0,0.0,0.0,0.0,35277.074,33921.113,12.959999,4.127348,10.424999,-14.706248,51.708332
2008-01-24,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-8.489582,-12.876063,0.0,1.0,0.0,0.21000001,35392.51,32400.0,29.519999,6.644681,20.76,-12.816667,67.833336
2008-01-25,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-4.716667,-9.303034,0.0,3.0,0.0,0.49,35510.453,32815.992,31.319998,10.054608,28.065,-8.5375,71.458336
2008-01-26,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-3.3770835,-8.1583185,0.0,0.0,0.0,0.0,35630.727,34362.29,33.12,11.502867,29.999998,-8.366668,29.291666
2008-01-27,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,-1.2187499,-5.9012203,0.5,2.0,0.0,0.0,35753.17,25258.072,56.519997,13.039467,42.795,-5.5937495,70.0
2008-01-28,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-0.22499992,-5.192969,0.3,8.0,0.0,3.2199996,35877.617,8626.156,73.439995,15.681289,56.12999,-4.6624994,83.083336
2008-01-29,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-6.1749997,-11.200429,0.0,7.0,0.0,1.61,36003.9,25200.0,40.68,11.030874,31.995003,-12.404167,54.916668
2008-01-30,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-5.7624993,-9.9626875,0.0,12.0,0.0,3.71,36131.855,34663.246,35.64,6.9999695,24.18,-9.127084,77.666664
2008-01-31,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-7.060417,-12.334889,0.0,6.0,0.0,0.97999996,36261.336,21780.766,47.88,12.892889,35.594997,-12.174996,56.75
2008-02-01,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-2.8500001,-6.67993,0.0,15.0,0.0,3.5000002,36392.176,27613.78,51.12,6.3295336,23.085001,-6.1895833,69.916664
2008-02-02,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-6.297917,-10.816564,0.0,3.0,0.0,0.56,36524.234,30792.494,38.16,8.968104,23.490004,-9.8375,74.958336
2008-02-03,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-1.5187502,-6.0338097,0.100000024,20.0,0.0,8.400001,36657.35,7889.1562,63.0,12.184549,40.17,-4.8791666,99.625
2008-02-04,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-4.31875,-8.212392,0.0,18.0,0.0,2.1700003,36791.39,28513.096,23.759998,6.8344946,20.535,-6.0874996,80.125
2008-02-05,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-6.2083335,-10.11584,0.0,0.0,0.0,0.0,36926.203,35134.21,24.119999,5.1464047,14.279999,-9.041667,41.791668
2008-02-06,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-6.089583,-10.289842,0.0,5.0,0.0,1.4700001,37062.2,27527.412,31.319998,6.593998,21.149998,-9.985416,75.625
2008-02-07,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-3.927083,-8.592303,1.6,16.0,0.0,5.5300007,37200.56,17258.37,56.16,11.303956,36.795002,-7.616667,76.5
2008-02-08,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-2.4604166,-6.5573153,0.0,1.0,0.0,0.14,37341.168,34462.5,44.28,8.263875,23.565002,-6.3020835,39.75
2008-02-09,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,0.5666668,-3.3397934,0.0,0.0,0.0,0.0,37483.867,35613.566,21.599998,7.6211677,17.82,-5.172917,58.041668
2008-02-10,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-0.71666646,-4.76592,0.0,0.0,0.0,0.0,37628.48,35480.387,24.84,8.419818,21.87,-5.893749,57.916668
2008-02-11,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.36875,-1.2470762,0.0,0.0,0.0,0.0,37774.844,36330.0,29.88,5.916168,17.894999,-5.1187496,53.75
2008-02-12,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-0.44791672,-4.3314605,0.0,0.0,0.0,0.0,37922.805,37328.707,23.759998,6.92195,16.425,-6.293751,54.0
2008-02-13,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-1.7354164,-6.0045495,0.0,9.0,0.0,4.3399997,38072.19,12134.625,36.719997,10.169749,30.899998,-5.295833,67.25
2008-02-14,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-3.1875002,-7.3254085,0.0,11.0,0.0,3.2900002,38222.867,28576.396,36.36,8.489206,25.394999,-6.5958343,60.291668
2008-02-15,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-8.10625,-12.1622925,0.0,0.0,0.0,0.0,38374.676,37835.562,18.359999,5.3409643,13.754999,-11.870833,11.5
2008-02-16,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-4.6562495,-8.857933,0.0,0.0,0.0,0.0,38527.465,37924.99,21.24,5.655964,14.894998,-12.041664,31.75
2008-02-17,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-3.1208334,-6.924864,0.0,0.0,0.0,0.0,38681.09,37470.285,17.28,5.6397805,14.670002,-8.068748,26.958334
2008-02-18,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-3.7041667,-7.6447525,0.0,0.0,0.0,0.0,38835.418,38229.816,19.08,5.6513104,13.4400015,-9.841666,14.25
2008-02-19,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-3.2041664,-7.0324855,0.0,0.0,0.0,0.0,38990.297,38313.105,16.919998,4.63041,13.364999,-10.389584,11.166667
2008-02-20,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-1.4187503,-4.936427,0.0,0.0,0.0,0.0,39145.594,20674.176,18.0,3.8436174,12.524999,-6.9020824,99.208336
2008-02-21,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,0.1375,-2.8187654,0.0,0.0,0.0,0.21000001,39301.184,38232.895,22.319998,3.4616554,9.33,-2.50625,61.25
2008-02-22,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,-0.6958335,-4.129062,1.3000001,10.0,0.0,1.2600001,39456.918,12276.491,28.08,6.613556,21.15,-2.7562501,85.375
2008-02-23,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,1.4395833,-1.4450315,0.0,1.0,0.0,0.07,39612.668,30477.879,25.919998,4.472033,12.975,-0.82291657,69.291664
2008-02-24,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,1.9687504,-1.6943642,4.9,13.0,0.0,2.45,39768.316,26573.361,62.639996,9.744252,39.644997,-0.99999994,84.958336
2008-02-25,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,1.5604167,-1.5018001,0.70000005,6.0,0.0,0.21000001,39923.723,30692.584,18.0,5.689946,15.735,-0.8062501,63.5
2008-02-26,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.4208336,-0.19721562,0.0,0.0,0.0,0.0,40079.3,38299.67,14.04,3.6574614,10.320001,-0.4770833,58.875
2008-02-27,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.1520832,-0.92342967,0.0,0.0,0.0,0.0,40236.2,39000.12,18.0,4.7146845,13.934999,-2.9645832,80.208336
2008-02-28,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,3.3708336,0.70108396,0.0,0.0,0.0,0.0,40394.348,39089.812,16.199999,3.6501882,11.550001,-1.2958335,26.958334
2008-02-29,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.2604167,-1.2453254,0.0,0.0,0.0,0.0,40553.63,39180.844,30.239998,7.142836,19.62,-3.4166672,41.666668
2008-03-01,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,3.1937497,-0.8020204,1.5,6.0,0.0,1.6800002,40713.91,31765.742,50.399998,11.5158415,38.609997,-1.78125,61.25
2008-03-02,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,-1.5020832,-5.6950855,0.0,0.0,0.0,0.0,40875.074,39487.79,44.639996,9.791308,28.965,-5.852083,19.208334
2008-03-03,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-2.602083,-6.7415333,0.0,0.0,0.0,0.0,41036.996,39547.258,32.039997,8.01947,21.809998,-8.339582,41.666668
2008-03-04,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,0.05625005,-4.074353,0.0,0.0,0.0,0.21000001,41199.55,39914.094,45.0,8.313862,28.184998,-7.352083,40.166668
2008-03-05,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,1.0,-1.622917,-5.1201363,0.0,0.0,0.0,0.0,41362.625,39923.24,36.719997,5.0637054,17.894999,-6.495833,10.958333
2008-03-06,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,1.0,-2.1208334,-5.662586,0.0,0.0,0.0,0.0,41526.105,39888.594,20.16,5.0256667,14.760001,-7.2270827,10.125
2008-03-07,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,-1.6874995,-5.392798,0.0,0.0,0.0,0.0,41689.875,39600.0,24.84,6.966532,18.39,-6.608332,36.0
2008-03-08,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,1.8020834,-1.6283499,0.0,2.0,0.0,0.35,41853.812,26032.404,25.199999,6.2496767,16.185001,-2.9937503,72.458336
2008-03-09,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.1937501,-0.40913463,0.0,0.0,0.0,0.0,42017.81,40090.47,20.16,3.6400132,13.079999,-1.36875,24.75
2008-03-10,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,1.25,-2.1029828,0.0,0.0,0.0,0.0,42181.754,40665.203,20.16,6.5323896,16.92,-4.116667,20.333334
2008-03-11,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,3.2249997,-0.044361036,0.0,0.0,0.0,0.0,42345.527,40022.43,23.039999,6.2843237,19.874996,-3.1645832,50.541668
2008-03-12,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,5.0125003,1.6256896,0.0,0.0,0.0,0.0,42509.027,23322.756,19.8,5.655489,14.669999,-3.2604167,64.833336
2008-03-13,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,3.0729167,-0.30153075,6.7000003,14.0,0.0,0.35,42672.137,28135.492,42.48,8.03584,28.590002,-0.78333354,80.125
2008-03-14,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,2.3291667,-0.67009044,0.70000005,11.0,0.0,0.56,42834.746,40529.29,32.760002,5.1768074,19.14,-1.5937501,60.625
2008-03-15,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,0.0020831674,-3.4803574,0.3,4.0,0.0,0.7,42996.74,34887.867,27.72,6.893644,22.259998,-3.6520834,64.958336
2008-03-16,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,0.22916669,-3.8169425,0.1,2.0,0.0,0.21000001,43158.008,41514.402,51.839996,10.83025,29.925003,-3.3916664,63.875
2008-03-17,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,0.28125,-3.3372638,0.0,0.0,0.0,0.0,43318.918,41878.727,32.399998,6.429865,21.3,-6.554167,14.708333
2008-03-18,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,2.4437501,-1.1611382,0.0,0.0,0.0,0.0,43480.535,41547.387,26.28,7.480026,18.614998,-4.4645834,32.791668
2008-03-19,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,4.808334,0.87413186,0.0,0.0,0.0,0.0,43642.812,40869.74,46.8,11.511084,33.015,-2.6479168,43.208332
2008-03-20,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,4.8333335,2.0182855,4.7,13.0,0.0,1.19,43805.65,37296.45,42.839996,6.1009874,23.654999,-0.11041678,57.208332
2008-03-21,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,3.6416667,0.13419922,0.0,0.0,0.0,0.0,43968.945,42542.664,37.44,7.923605,23.220001,-3.3208332,27.833334
2008-03-22,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,0.0,2.3562503,-1.0511061,0.0,0.0,0.0,0.0,44132.594,43464.61,30.599998,6.0898004,19.394997,-5.747917,0.0
2008-03-23,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,2.2375,-1.4153188,0.0,0.0,0.0,0.0,44296.508,43478.12,29.88,7.8963904,21.375002,-5.7854176,19.5
2008-03-24,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,6.747917,2.9412358,0.0,0.0,0.0,0.0,44460.566,43491.547,33.12,9.154297,27.27,-5.152083,48.416668
2008-03-25,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,9.645833,6.6069794,0.2,1.0,0.0,0.0,44624.69,29169.281,40.32,6.313465,19.244999,-1.3520833,41.291668
2008-03-26,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,7.554167,4.2023954,0.5,3.0,0.0,0.0,44788.76,44263.95,41.760002,8.633797,26.400002,-0.4375,59.25
2008-03-27,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,1.8604165,-2.0759914,0.40000004,5.0,0.0,0.84,44952.69,40655.938,42.839996,9.5696535,28.484999,-6.2000003,40.875
2008-03-28,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,1.4229165,-2.5596988,0.0,0.0,0.0,0.0,45116.367,33154.07,41.039997,8.3732395,23.339998,-5.1916666,53.958332
2008-03-29,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,2.5812502,-1.3892857,0.6,3.0,0.0,0.0,45279.688,42014.26,40.32,10.151882,31.41,-3.1000001,83.041664
2008-03-30,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,1.5687499,-1.4158806,0.0,15.0,0.0,3.99,45442.56,1658.8257,19.08,4.128193,11.505,-1.8291668,94.125
2008-03-31,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,75.0,-1.4395832,-5.6136703,0.19999999,7.0,0.0,3.08,45604.855,45078.074,44.28,10.007965,28.874998,-8.783333,42.0
2008-04-01,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,-2.2666664,-6.375115,0.0,0.0,0.0,0.21000001,45766.49,30232.357,23.039999,7.6601114,18.255,-9.05625,64.833336
2008-04-02,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,3.1729171,0.27492046,0.0,4.0,0.0,0.56,45927.344,39705.18,20.519999,4.957277,14.789999,-1.1833332,87.833336
2008-04-03,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,1.0,4.0562496,0.8235653,0.0,0.0,0.0,0.0,46087.31,45559.094,34.2,6.3628745,20.565,-4.69375,2.375
2008-04-04,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,3.7708333,-0.32298455,0.4,2.0,0.0,0.0,46246.277,41499.094,44.28,10.98102,29.625,-5.233333,55.916668
2008-04-05,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,5.7979164,2.4076827,0.2,2.0,0.0,0.0,46404.133,45874.867,39.6,8.056421,20.895002,-2.6645832,72.791664
2008-04-06,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,4.866667,1.775548,1.8000002,10.0,0.0,0.42000002,46561.215,43403.543,31.68,6.6883373,19.649996,-2.1604164,55.041668
2008-04-07,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,4.2791667,1.7301764,3.3,11.0,0.0,2.3799999,46718.535,40611.82,32.399998,4.7198606,19.02,0.4729165,68.083336
2008-04-08,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,4.135417,0.68240577,0.3,3.0,0.0,0.0,46876.043,39139.5,25.919998,6.3239083,18.449997,-3.55,65.291664
2008-04-09,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,3.5,0.23268159,1.6000001,8.0,0.0,0.21000001,47033.633,43273.355,48.239998,8.46336,26.505,0.11458337,82.583336
2008-04-10,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,3.3625002,-0.8488992,0.1,1.0,0.0,0.0,47191.21,46657.984,49.32,11.254995,32.655003,-4.789583,49.208332
2008-04-11,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,71.0,3.9249995,0.27915046,0.0,2.0,0.0,0.28,47348.676,46751.047,45.0,9.196103,29.625008,-4.2374997,32.125
2008-04-12,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,4.6687503,1.7737652,0.0,0.0,0.0,0.0,47505.914,46800.0,25.56,5.7677865,17.564999,-3.03125,19.541666
2008-04-13,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,7.683333,5.181931,0.0,0.0,0.0,0.0,47662.82,46800.0,22.319998,5.622106,18.345,-0.4645833,10.208333
2008-04-14,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,1.0,10.335418,6.3384624,0.0,0.0,0.0,0.0,47819.297,46800.0,60.120003,15.241214,43.32,-0.36458334,2.375
2008-04-15,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,73.0,7.4416656,3.0701349,1.8000001,8.0,0.0,0.97999996,47975.227,33405.58,57.6,14.624829,46.664993,-1.6104165,36.0
2008-04-16,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,51.0,1.6979166,-2.8268328,0.1,1.0,0.0,0.0,48130.5,46800.0,44.639996,11.381486,30.899998,-8.245833,55.083332
2008-04-17,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,2.0,3.98125,0.97990507,0.0,0.0,0.0,0.0,48285.004,46800.0,26.64,5.85414,18.195,-4.0916667,11.333333
2008-04-18,Salt Lake City,Salt Lake City,United States,Utah,40.76078,-111.89105,America/Denver,3.0,8.920834,5.05823,0.0,0.0,0.0,0.0,48438.62,46800.0,50.039997,12.369661,33.914993,-2.1104167,42.708332
